ensembl_gene_id	external_gene_id	refseq_mrna
ENSG00000005801	ZNF195	NM_001256825
ENSG00000005801	ZNF195	NM_001242843
ENSG00000005801	ZNF195	NM_007152
ENSG00000005801	ZNF195	NM_001130520
ENSG00000005801	ZNF195	NM_001130519
ENSG00000005801	ZNF195	NM_001242841
ENSG00000186448	ZNF197	NM_006991
ENSG00000186448	ZNF197	NM_001024855
ENSG00000163067	ZNF2	NM_001017396
ENSG00000163067	ZNF2	NM_021088
ENSG00000132010	ZNF20	NM_021143
ENSG00000132010	ZNF20	NM_001203250
ENSG00000010539	ZNF200	NM_198088
ENSG00000010539	ZNF200	NM_001145448
ENSG00000010539	ZNF200	NM_001145446
ENSG00000010539	ZNF200	NM_198087
ENSG00000010539	ZNF200	NM_003454
ENSG00000010539	ZNF200	NM_001145447
ENSG00000166261	ZNF202	NM_003455
ENSG00000122386	ZNF205	NM_001278158
ENSG00000122386	ZNF205	NM_003456
ENSG00000122386	ZNF205	NM_001042428
ENSG00000010244	ZNF207	NM_001098507
ENSG00000010244	ZNF207	NM_003457
ENSG00000010244	ZNF207	NM_001032293
ENSG00000160321	ZNF208	NM_007153
ENSG00000121417	ZNF211	NM_198855
ENSG00000121417	ZNF211	NM_001265599
ENSG00000121417	ZNF211	NM_001265600
ENSG00000121417	ZNF211	NM_001265597
ENSG00000121417	ZNF211	NM_006385
ENSG00000121417	ZNF211	NM_001265598
ENSG00000170260	ZNF212	NM_012256
ENSG00000085644	ZNF213	NM_004220
ENSG00000085644	ZNF213	NM_001134655
ENSG00000149050	ZNF214	NM_013249
ENSG00000149054	ZNF215	NM_013250
ENSG00000171940	ZNF217	NM_006526
ENSG00000165804	ZNF219	NM_016423
ENSG00000165804	ZNF219	NM_001102454
ENSG00000165804	ZNF219	NM_001101672
ENSG00000165512	ZNF22	NM_006963
ENSG00000159905	ZNF221	NM_013359
ENSG00000159885	ZNF222	NM_013360
ENSG00000159885	ZNF222	NM_001129996
ENSG00000178386	ZNF223	NM_013361
